id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45941698,Stay in One of the Coveted Neighborhoods in SF!,372448842,Ame,,Bernal Heights,37.7365,-122.41616,Entire home/apt,190,2,10,7/10/2021,0.85,1,30,10,pending
45956682,Brand new 1bd/1b Haight-Ashbury  Wi-Fi kitchen w/d,110078968,Ahmed,,Haight Ashbury,37.77251,-122.44478,Entire home/apt,104,30,1,7/10/2021,0.26,10,325,1,
45957153,Private Apartment in Mission/Bernal Heights 2 Room,233982334,Maria,,Bernal Heights,37.74109,-122.42345,Entire home/apt,115,30,6,7/24/2021,2.69,2,160,6,
45969661,Serene Pacific Studio South,1892430,Jan,,Pacific Heights,37.7897,-122.43639,Entire home/apt,85,30,0,,,29,336,0,
45972337,Spectacular view condo w deck/fireplace,4888089,Dan,,Haight Ashbury,37.76308,-122.44609,Entire home/apt,165,30,0,,,1,303,0,
45973883,Noe Valley Studio with One Bedroom,124303,Moe,,Noe Valley,37.747,-122.43328,Entire home/apt,125,30,0,,,1,67,0,
45987976,New Mid Century Home in Bernal Height SF,264963463,Jean,,Bernal Heights,37.74715,-122.41366,Entire home/apt,250,30,1,11/8/2020,0.08,3,180,1,City registration pending
45988466,"Fabulous Apt near the Water, GG Bridge, Fort Mason",372793951,Mark,,Marina,37.8025,-122.44014,Entire home/apt,150,30,20,7/19/2021,4.05,1,138,20,Pending Application
45992079,Victorian 1 bedroom near Buena Vista Park,6763925,Araceli,,Haight Ashbury,37.77001,-122.44456,Entire home/apt,125,30,1,2/15/2021,0.11,14,298,1,
45993599,Victorian 1 bedroom Apartment,303118342,Jesse,,Haight Ashbury,37.76803,-122.44264,Entire home/apt,110,30,0,,,14,298,0,
45996800,"City Views, open remodeled kit & bath, bright room",371281355,Pedro,,Ocean View,37.71964,-122.46543,Private room,65,30,27,2/7/2021,2.33,2,59,24,1118167
45998578,Unique Find in San Francisco 2 Bed Condo w Parking,2716741,Nancy,,Western Addition,37.77399,-122.42929,Entire home/apt,159,30,0,,,2,258,0,
46008338,Nob Hill Rooftop Deck Views,38836,Bernat,,Nob Hill,37.79096,-122.41571,Entire home/apt,83,30,3,9/6/2021,0.33,29,32,3,
46012532,Spacious 2 bedroom on Russian Hill,14235899,Ellen B,,Russian Hill,37.80443,-122.41903,Entire home/apt,195,6,13,8/29/2021,3.45,2,52,13,STR-0000900
46022700,Sun-filled Corner Apartment in Quiet Noe Valley,2761772,Traci,,Noe Valley,37.75241,-122.43541,Entire home/apt,173,30,17,10/8/2021,1.37,2,169,15,1116696
46025870,Fantastic 3BR/2BA Marina Home with Office,11377707,Jason,,Marina,37.80304,-122.43962,Entire home/apt,355,30,3,7/2/2021,1.03,3,52,3,
46037704,Quiet Clean Studio with shared Outdoor Deck,11166165,Andrew,,Castro/Upper Market,37.76675,-122.4328,Entire home/apt,89,30,3,8/29/2021,0.29,2,186,3,
46037939,Sunny 3-Bd Victorian Flat in the Mission District,373161933,Thomas,,Mission,37.75158,-122.40776,Entire home/apt,150,30,1,12/31/2020,0.1,1,305,1,
46054007,A light filled house in the heart of Glen Park,12677941,Yana,,Glen Park,37.73465,-122.43396,Entire home/apt,190,30,0,,,1,0,0,
46057087,"Sunny Mission Dolores 1BR apt, Remodeled",50493756,Doug,,Mission,37.76077,-122.42069,Entire home/apt,149,30,1,4/4/2021,0.14,2,30,1,
46067223,Alamo Square 2 Bedroom Apartment Flat,6763925,Araceli,,Western Addition,37.77552,-122.43111,Entire home/apt,140,30,0,,,14,292,0,
46072602,Designer Pacific Heights Edwardian,31248070,Amy,,Pacific Heights,37.79543,-122.42511,Entire home/apt,220,60,0,,,1,83,0,
46091378,Charming 2Br / 2 Office Hideaway on Quiet Street,4667343,David,,Haight Ashbury,37.76923,-122.44675,Entire home/apt,450,7,10,8/30/2021,0.88,1,161,10,pending
46101881,Mission District Condo - Heart of San Francisco,114838819,Eric,,Mission,37.75166,-122.41378,Entire home/apt,150,90,0,,,1,365,0,
46107966,San Francisco Paradise with Sweeping Views,1646997,Christopher,,Castro/Upper Market,37.76194,-122.44375,Entire home/apt,153,30,0,,,1,185,0,
46118226,Elegant city center sanctuary,608445,Hassan,,Downtown/Civic Center,37.78017,-122.42236,Entire home/apt,110,30,0,,,2,305,0,
46119764,Boutique Timeshare Hotel on Nob Hill Dec. 10-14,177224235,Nona,,Chinatown,37.79083,-122.40816,Entire home/apt,150,1,0,,,1,0,0,Timeshare
46119882,Top floor bright clean apartment,17013917,Taya,,Outer Richmond,37.77825,-122.48464,Entire home/apt,122,30,2,4/4/2021,0.2,3,122,2,
46120105,Simply Sweet Apartment on Potrero Hill,4718164,Serena Leilani,,Potrero Hill,37.75506,-122.40135,Entire home/apt,176,3,6,10/25/2021,2.95,2,178,6,STR-0002878
46146220,New Mid Century Modern Designer Home w/Play House,264963463,Jean,,Noe Valley,37.74343,-122.43146,Entire home/apt,299,30,7,6/1/2021,0.61,3,89,7,City registration pending
46172008,Spacious Noe Valley Family Home w Large Back Yard,1286163,Londa,,Noe Valley,37.74466,-122.42632,Entire home/apt,799,2,17,7/25/2021,1.78,1,0,17,STR-0004508
46174024,Classic Victorian Nob Hill newly remodeled flat,52462563,Alena,,Nob Hill,37.79375,-122.41112,Entire home/apt,200,30,1,9/13/2021,0.58,2,348,1,
46175388,Large sunny apartment with walk out balcony,694377,Beatrice,,Nob Hill,37.79455,-122.4142,Entire home/apt,120,30,1,8/20/2021,0.4,12,363,1,
46198371,Bayview Renovated Room with Panoramic Rooftop,55988526,Cesar,,Bayview,37.73334,-122.39165,Private room,95,30,1,6/24/2021,0.23,4,147,1,
46199017,New Bayview Double Room with Panoramic Rooftop,55988526,Cesar,,Bayview,37.73303,-122.38951,Private room,109,30,1,8/30/2021,0.46,4,180,1,
46199390,New Room with Parking & Panoramic Rooftop Decks,55988526,Cesar,,Bayview,37.73323,-122.39128,Private room,89,30,2,8/10/2021,0.48,4,150,2,
46199477,"Bayview Penthouse: Private Parking, Bath & Balcony",55988526,Cesar,,Bayview,37.73306,-122.38958,Private room,169,30,3,8/31/2021,0.57,4,176,3,
46221320,Designer Apartment in the heart of North Beach,369560434,Rouslan,,Russian Hill,37.8027,-122.41473,Entire home/apt,120,30,24,10/2/2021,5,1,36,24,STR-0009080
46233114,"Ideal South Beach 1BR w/ Pool, Gym, walk to San Fran Bay, by Blueground",107434423,Blueground,,South of Market,37.78122,-122.38951,Entire home/apt,199,30,0,,,154,338,0,
46233171,"Roomy South Beach 2BR w/ Pool, Gym, Shops & Dining Onsite by Blueground",107434423,Blueground,,South of Market,37.78309,-122.38971,Entire home/apt,295,30,0,,,154,356,0,
46233204,"Airy South Beach 1BR w/ Pool, Gym, Shops + Dining Onsite, by Blueground",107434423,Blueground,,South of Market,37.78178,-122.38969,Entire home/apt,256,30,0,,,154,283,0,
46238846,Apartment in the heart of Noe Valley,3914306,Marcellino,,Noe Valley,37.75036,-122.43271,Entire home/apt,210,30,2,9/7/2021,0.32,1,69,2,
46240376,San Francisco Gem in the Hills,374459044,Victoria,,Bayview,37.73566,-122.38347,Entire home/apt,350,30,0,,,1,179,0,
46250005,Garden  apartment walk to GGP UCSF,374510911,Elmer,,Inner Sunset,37.76396,-122.46332,Entire home/apt,110,30,2,3/24/2021,0.2,1,0,2,
46266088,Spacious Private Room & Private Bath,183828403,Jonathan,,Excelsior,37.72905,-122.4098,Private room,95,30,3,7/24/2021,0.46,3,151,3,
46266736,Renovated Room w Private Bath,183828403,Jonathan,,Excelsior,37.72957,-122.41016,Private room,90,30,4,1/31/2021,0.96,3,173,4,
46298609,Exceptional 4b3b Hilltop Villa with Panoramic View,25116424,Jacky,,Inner Sunset,37.75539,-122.45501,Entire home/apt,1871,2,0,,,4,118,0,STR-0004481
46301687,Cozy North Beach Apartment (2 Bedrooms),374816333,Frances,,Russian Hill,37.79858,-122.4102,Entire home/apt,136,30,1,10/5/2021,1,1,178,1,
46310827,Great workspace in SOMA,422437,Philip,,South of Market,37.77751,-122.4074,Entire home/apt,116,30,4,8/18/2021,0.52,1,149,4,
46313428,Live Like You Own SoMa,58627630,Gozde,,South of Market,37.78151,-122.39001,Shared room,110,30,0,,,1,270,0,
46319218,Lower Haight Central Studio,6782071,Ashley,,Western Addition,37.77201,-122.42954,Entire home/apt,95,30,5,6/25/2021,0.88,5,265,5,
46322305,Charming & Lovely 3 Bedrooms in a Central Location,348336613,Search (Hidden by Airbnb) Robin ( Manager),,Potrero Hill,37.76005,-122.39733,Entire home/apt,299,30,0,,,3,365,0,
46341994,Cozy bedroom with Private bathroom bathroom,375082226,Yu Chang,,Ocean View,37.7232,-122.46665,Private room,38,30,1,7/19/2021,0.28,4,0,1,
46359432,Beautiful & fully furnished SF apartment,24917832,Branco,,Western Addition,37.77301,-122.43373,Entire home/apt,85,30,0,,,1,364,0,
46416657,Newly Renovated Apt in Heart of Noe Valley,375561658,Kurt & Alexandra,,Noe Valley,37.7513,-122.43315,Entire home/apt,175,30,2,5/21/2021,0.26,1,318,2,
46417292,"Well-appointed, comfortable room in heart of SF",375566645,Mark,,Mission,37.76909,-122.42368,Private room,53,30,1,9/30/2021,0.88,2,121,1,
46418088,"Sunny, comfortable room in heart of SF",375566645,Mark,,Mission,37.76737,-122.42287,Private room,70,30,2,8/23/2021,0.24,2,152,2,
46434200,"Beautiful, clean, spacious apartment with yard",325077046,Masha,,Mission,37.75803,-122.40886,Entire home/apt,650,3,1,4/3/2021,0.14,2,25,1,1110014
46434914,"Beautiful, tranquil home in heart of the Castro",2253513,Scott,,Castro/Upper Market,37.76079,-122.43308,Entire home/apt,88,30,5,5/31/2021,0.49,2,1,5,
46458945,"Lux Soma Studio w/ Gym, Doorman, near Civic Center, Dining, by Blueground",107434423,Blueground,,South of Market,37.77464,-122.41801,Entire home/apt,210,30,1,1/15/2021,0.1,154,365,1,
46458985,"Mod Soma Studio w/ Gym + W/D, near Civic Center + Dining, by Blueground",107434423,Blueground,,Downtown/Civic Center,37.77726,-122.4177,Entire home/apt,210,30,0,,,154,293,0,
46459011,"Chic Soma 1BR w/ Gym, W/D, near Dining & Tech Center, by Blueground",107434423,Blueground,,Downtown/Civic Center,37.77649,-122.41854,Entire home/apt,311,30,0,,,154,289,0,
46459045,"Sleek Soma 2BR w/ Gym + Pool, near Dining & Tech Companies, by Blueground",107434423,Blueground,,South of Market,37.7753,-122.41789,Entire home/apt,411,30,0,,,154,290,0,
46459094,"Lovely Soma Studio w/ Gym, W/D, walk to Tech Companies, by Blueground",107434423,Blueground,,Downtown/Civic Center,37.77722,-122.41798,Entire home/apt,220,30,1,5/21/2021,0.18,154,287,1,
46459118,"Bright Soma Studio w/ Gym, W/D, close to Groceries, Dining, by Blueground",107434423,Blueground,,South of Market,37.77487,-122.4177,Entire home/apt,208,30,0,,,154,341,0,
46459135,"Ideal Soma 1BR w/ Gym, W/D, near Tech Hub & Restaurants, by Blueground",107434423,Blueground,,South of Market,37.77511,-122.41664,Entire home/apt,297,30,0,,,154,250,0,
46459152,"Homey Soma 1BR w/ Gym & Pool, near Dining + Civic Center, by Blueground",107434423,Blueground,,South of Market,37.77564,-122.41827,Entire home/apt,302,30,0,,,154,4,0,
46459181,"Quiet Soma 1BR w/ Gym, Doorman, near Dining & Tech Centers, by Blueground",107434423,Blueground,,South of Market,37.7752,-122.41801,Entire home/apt,280,30,0,,,154,273,0,
46464409,Designer Furnished Apt with Parking & Yard,375311855,Alfonso,,Mission,37.74861,-122.42462,Entire home/apt,130,30,1,9/3/2021,0.49,1,88,1,
46465673,Light Filled Bamboo Oasis on quiet street in SOMA,217728,Izak,,South of Market,37.77258,-122.41645,Entire home/apt,196,5,18,8/8/2021,3.55,2,0,18,pending
46468461,Charming San Francisco Apartment with Views,119686948,Shali,,Inner Richmond,37.77863,-122.45308,Entire home/apt,210,4,22,10/23/2021,4.05,1,207,22,STR-0004953
46472221,"Location, Location, Location! Hays Valley condo.",173745728,Dawn,,Western Addition,37.77419,-122.42298,Entire home/apt,98,180,0,,,1,125,0,
46492709,UCSF Garden Studio,6763925,Araceli,,Haight Ashbury,37.76447,-122.45247,Entire home/apt,103,30,0,,,14,246,0,
46505086,"Ocean beach,  Private Studio &  Garage Parking",44172059,Ludmela,,Outer Richmond,37.7808,-122.50004,Entire home/apt,104,1,74,10/26/2021,74,1,322,74,STR-0004550
46505554,2BR Garden Cottage Nestled in the Heart of SF!,4873926,Katherine & Philip,,Marina,37.79757,-122.42562,Entire home/apt,204,30,4,9/7/2021,0.37,2,118,4,
46509101,Room w/Separate Entrance Tiled Bathroom SF,1433031,Patti,,West of Twin Peaks,37.74068,-122.46144,Private room,50,30,0,,,1,7,0,
46512891,"Peaceful Private Room C, 3 Min Walk To Ocean Beach",369884091,Frank,,Outer Sunset,37.75134,-122.50476,Private room,75,2,41,11/1/2021,9.32,3,340,41,STR-0004549
46514912,Charming Garden One bedroom,20208368,Dusty,,Bernal Heights,37.74396,-122.41983,Entire home/apt,90,30,5,7/31/2021,0.6,2,84,5,
46526780,(#4) 3Br 1Ba Remodeled top-floor SoMa Flat,6340691,Mike,,South of Market,37.77719,-122.40934,Entire home/apt,130,30,2,8/7/2021,0.28,3,160,2,
46527097,Spacious 3bd House w/ Parking Laundry in San Fran,129904961,Galina,,Outer Richmond,37.77873,-122.48769,Entire home/apt,120,30,1,7/5/2021,0.25,5,128,1,
46549103,Spacious Family Home  (3bd) w Backyard Deck,918385,Helen,,Ocean View,37.71419,-122.46089,Entire home/apt,380,4,14,10/26/2021,3,1,240,14,STR-0004227
46550917,Pristine Pacific Heights Penthouse,263066931,Rajvi And Susan,,Pacific Heights,37.79258,-122.43175,Entire home/apt,1093,3,6,10/10/2021,0.64,1,20,6,STR-0004895
46552034,Nice Studio in the heart of San Francisco,373088371,Oksana,,Nob Hill,37.79001,-122.41159,Entire home/apt,90,30,2,2/4/2021,1.82,8,315,2,
46552992,Luxurious  Studio in the heart of Sun Francisco,373088371,Oksana,,Nob Hill,37.79152,-122.41164,Entire home/apt,80,30,2,10/12/2021,0.22,8,291,2,
46553429,Amazing Apt in San Francisco Historic District,373088371,Oksana,,Downtown/Civic Center,37.78997,-122.40972,Entire home/apt,99,30,4,9/24/2021,0.54,8,30,4,
46553625,2 BR -Quesada Garden,82999389,Serena,,Bayview,37.7336,-122.39101,Entire home/apt,149,30,1,8/3/2021,0.33,2,343,1,1119424
46560210,Landing | Modern Apartment with Amazing Amenities (ID499),263502162,Landing,,Western Addition,37.78762,-122.42223,Entire home/apt,299,30,0,,,2,348,0,
46571419,"Cozy, Modern Apt close to Ocean Beach and GG Park",293754148,Amar,,Outer Sunset,37.75659,-122.50427,Entire home/apt,134,15,3,10/16/2021,0.8,1,86,3,STR-0004231
46583776,Studio by Alamo Square Park F4,374909,Eric,,Western Addition,37.77595,-122.43331,Entire home/apt,85,30,5,9/1/2021,1.58,13,246,5,
46601581,Brand New Condo at the Rockwell,1257432,Rebecca,,Western Addition,37.78923,-122.42222,Entire home/apt,121,30,0,,,23,332,0,
46601963,"SoMa 1 Bedroom in Luxury Amenity Building, right off Market St",22541573,Ken,,Financial District,37.78628,-122.40078,Entire home/apt,220,30,0,,,15,339,0,
46615579,"Roomy Soma 2BR w/ Pool, Doorman, near Civic Center, Dining, by Blueground",107434423,Blueground,,South of Market,37.77522,-122.41764,Entire home/apt,443,30,0,,,154,220,0,
46617563,WFH in Comfort and Style in this SoMa 1 Bedroom,22541573,Ken,,Financial District,37.78789,-122.4024,Entire home/apt,210,30,2,4/3/2021,0.49,15,338,2,
46623161,Stay in San Francisco's Most Dynamic Neighborhood,67375360,Jerry,,South of Market,37.77864,-122.39182,Entire home/apt,200,30,37,10/18/2021,14.8,1,365,37,pending
46628276,Oasis of Serenity and Peace,21817808,Bel,,Potrero Hill,37.75991,-122.39006,Entire home/apt,126,30,3,5/16/2021,0.33,3,62,3,
46640594,SF Lux Private Designer Penthouse on Mt Davidson,27236449,Tim,,West of Twin Peaks,37.73877,-122.44778,Entire home/apt,210,10,10,10/2/2021,4.55,1,142,10,STR-0004860
46640666,Bright 1 Bedroom Pied-a-terre in Bernal Heights,4869538,Deb,,Bernal Heights,37.74616,-122.41061,Entire home/apt,150,90,0,,,1,0,0,
46652698,Spacious Renovated Near Painted Ladies,2060012,Ari,,Western Addition,37.77225,-122.42876,Private room,57,90,5,10/9/2021,0.52,5,52,5,
46676129,"2 bedroom, 2 bath, city dream! AMAZING VIEWS",23918094,Nadine,,South of Market,37.78809,-122.39134,Entire home/apt,233,30,0,,,2,323,0,
46694062,Private room and bath in a New West SOMA Apartment,313232693,Taylor,,South of Market,37.77504,-122.40892,Private room,90,30,0,,,1,364,0,
46714513,Russian Hill Charm with Modern Comforts and Views,6862495,Sheryl,,Russian Hill,37.79846,-122.42012,Entire home/apt,105,30,0,,,1,89,0,
46730882,One Bedroom in Luxury SoMa Building,22541573,Ken,,Financial District,37.786,-122.40253,Entire home/apt,210,30,0,,,15,310,0,
46732281,SF 2-Bedroom Apt at Cow Hollow with Parking,56874549,Fatima,,Marina,37.80017,-122.4292,Entire home/apt,135,30,5,10/2/2021,1.92,2,52,5,
46780128,"Private Modern Retreat - Patio, Fire Pit, Hot Tub+",54810554,Elizabeth,,Twin Peaks,37.75496,-122.44326,Entire home/apt,334,1,31,10/10/2021,3.04,2,341,31,STR-0004461
46793776,Clean and Comfy Bernal Heights Apartment,17051364,Lorraine,,Bernal Heights,37.74008,-122.41636,Entire home/apt,95,30,0,,,1,89,0,
46797138,Cozy Cottage private room in SF. 5min walk to BART,79715071,Yusuke,,Ocean View,37.72066,-122.45162,Private room,39,30,1,6/1/2021,0.19,11,33,1,
46854648,Charming 1930s Bungalow steps from Ocean Beach,13542566,Theresa,,Outer Richmond,37.77524,-122.50796,Entire home/apt,225,30,1,6/30/2021,0.24,1,63,1,
46874035,Cole Valley Studio,6763925,Araceli,,Haight Ashbury,37.76442,-122.4489,Entire home/apt,115,30,1,6/4/2021,0.2,14,269,1,
46877156,"*Deal* cottage private room SF, 5mins walk to BART",79715071,Yusuke,,Ocean View,37.72197,-122.45,Private room,25,30,2,8/5/2021,0.39,11,35,2,
46920923,Relax in SF,21003274,Adrian,,Bernal Heights,37.73674,-122.41352,Entire home/apt,190,30,0,,,1,158,0,
46927679,Charming Victorian Apartment in the heart of SF,1154836,Ginger,,Noe Valley,37.75339,-122.42791,Entire home/apt,105,30,0,,,3,337,0,
46928150,Sublet in Mission for 6 months,378388723,Adan,,Mission,37.76679,-122.42257,Entire home/apt,58,192,0,,,1,364,0,
46940912,Alta Plaza Park Studio,6763925,Araceli,,Pacific Heights,37.78978,-122.43578,Entire home/apt,80,30,1,2/3/2021,0.11,14,346,1,
46944610,Private room in charming townhome avail. 1/1-5/31,6366423,Sophie,,Bayview,37.7373,-122.3816,Private room,52,31,0,,,1,0,0,
46964026,Beautiful sunny room in modern apartment,40134439,Guetta,,Western Addition,37.78667,-122.43033,Private room,60,30,2,10/2/2021,0.97,1,325,2,
46986918,House like apartment with private entrance,694377,Beatrice,,Russian Hill,37.79789,-122.41321,Entire home/apt,125,30,3,8/14/2021,0.36,12,363,3,
46993972,Beautifully decorated 2bd/2b with a spacious patio,2035160,Mj,,Potrero Hill,37.76553,-122.40025,Entire home/apt,239,30,2,6/15/2021,0.26,1,85,2,
47023793,The Orchard Room,38336430,Czerelle,,Haight Ashbury,37.77076,-122.44113,Private room,269,1,0,,,3,89,0,pending
47026102,Konrad on the Park | 1 Bedroom Apartment,380133125,Martina,,Downtown/Civic Center,37.78335,-122.42405,Entire home/apt,130,30,0,,,2,0,0,
47028102,Konrad on the Park | 2 Bedroom Apartment,380133125,Martina,,Western Addition,37.78267,-122.42476,Entire home/apt,175,30,1,9/2/2021,0.48,2,79,1,
47031172,The Birdsong Room,38336430,Czerelle,,Haight Ashbury,37.77151,-122.44312,Private room,319,1,0,,,3,89,0,pending
47032667,Boutique Luxury Flat,371841329,Moriah,,South of Market,37.77578,-122.40845,Entire home/apt,155,30,1,4/25/2021,0.16,19,15,1,
47033455,UCSF Inner Sunset Studio,6763925,Araceli,,Castro/Upper Market,37.76781,-122.4378,Entire home/apt,115,30,0,,,14,325,0,
47049897,"Inner Sunset.  In city but away from ""The City""",7241833,Eunah & James,,Outer Sunset,37.75846,-122.47699,Private room,135,3,24,8/5/2021,2.43,1,30,24,STR-0004883
47051816,Duboce Park Studio,6763925,Araceli,,Castro/Upper Market,37.76768,-122.43561,Entire home/apt,103,30,0,,,14,339,0,
47052884,Newly Renovated Nob Hill Condo,1671976,Stefan,,Nob Hill,37.79416,-122.41124,Entire home/apt,110,30,2,9/8/2021,0.32,3,353,2,
47053172,"Noe Valley, Bright Private Suite, Terrace & Garden",10999871,Jesus,,Noe Valley,37.74398,-122.43532,Private room,110,2,2,10/10/2021,0.42,1,166,2,1118667
47056064,*Stylish Victorian Ideal -Long Stays ♛Queen Beds**,203835246,Alain,,Haight Ashbury,37.76792,-122.44763,Entire home/apt,120,30,3,6/14/2021,1.43,3,111,3,
47065418,Victorian flat private bedroom in the Castro,14200913,Beau,,Castro/Upper Market,37.76173,-122.43102,Private room,92,2,60,10/28/2021,9.73,2,112,60,Pending Application
47093287,"1,100sqft 1BDRM APT in Prime Prestigious Location",203788591,Nina,,Pacific Heights,37.7948,-122.4454,Entire home/apt,100,30,3,8/7/2021,0.53,2,296,3,
